MID|MERCHANT_DBA_NAME|MSO|SOURCE_CODE|WILAYAH|CHANNEL|TAHUN|BULAN
214404444|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404451|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404469|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404477|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404485|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404493|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404501|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404519|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404527|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404535|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404543|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404550|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404568|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404576|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404584|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404592|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404600|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404618|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404626|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404634|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404642|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404659|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404667|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404675|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404683|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404691|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404709|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404717|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404725|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404733|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404741|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404758|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404766|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404774|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404782|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404790|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404808|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404816|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404824|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404832|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404840|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404857|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404865|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404873|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404881|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404899|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404907|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404915|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404923|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404931|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404949|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404956|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404964|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404972|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404980|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214404998|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405003|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405011|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405029|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405037|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405045|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405052|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405060|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405078|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405086|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405094|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405102|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405110|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405128|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405136|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405144|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405151|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405169|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405177|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405185|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405193|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405201|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405219|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405227|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405235|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405243|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405250|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405268|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405276|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405284|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405292|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405300|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405318|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405326|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405334|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405342|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405359|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405367|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405375|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405383|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405391|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405409|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405417|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405425|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405433|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405441|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405458|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405466|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405474|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405482|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405490|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405508|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405516|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405524|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405532|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405540|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405557|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405565|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405573|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405581|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405599|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405607|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405615|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405623|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405631|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405649|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405656|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405664|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405672|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405680|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405698|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405706|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405714|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405722|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405730|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405748|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405755|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405763|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405771|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405789|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405797|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405805|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405813|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405821|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405839|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405847|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405854|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405862|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405870|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405888|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405896|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405904|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405912|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405920|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405938|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405946|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405953|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405961|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405979|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405987|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214405995|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406001|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406019|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406027|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406035|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406043|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406050|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406068|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406076|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406084|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406092|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406100|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406118|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406126|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406134|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406142|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406159|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406167|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406175|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406183|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406191|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406209|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406217|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406225|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406233|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406241|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406258|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406266|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406274|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406282|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406290|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406308|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406316|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406324|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406332|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406340|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406357|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406365|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406373|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406381|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406399|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406407|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406415|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406423|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406431|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406449|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406456|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406464|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406472|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406480|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406498|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406506|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406514|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406522|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406530|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406548|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406555|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406563|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406571|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406589|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406597|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406605|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406613|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406621|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406639|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406647|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406654|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406662|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406670|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406688|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406696|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406704|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406712|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406720|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406738|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406746|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406753|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406761|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406779|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406787|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406795|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406803|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406811|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406829|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406837|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406845|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406852|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406860|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406878|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406886|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406894|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406902|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406910|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406928|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406936|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406944|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406951|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406969|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406977|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406985|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214406993|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407009|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407017|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407025|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407033|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407041|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407058|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407066|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407074|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407082|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407090|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407108|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407116|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407124|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407132|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407140|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407157|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407165|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407173|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407181|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407199|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407207|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407215|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
214407223|STOCK MID INSTAN USAGE 20|   |                  |WJB|SUPPORT|2019|5
